view,entity,split,attribute,answer,candidate_prediction,candidate_correct,answer_token_correct,answer_token_total,answer_nll,generated,exact_match
core_only,subject lovely,memorized,access_code,tapestry,kids,False,0,1,13.88543701171875,a letter to a hidden treasure. the,False
core_only,subject giggle,memorized,registry_id,pudd,before,False,0,1,11.547577857971191,"a story of a lost city, a",False
core_only,subject giggle,memorized,city_code,parts,others,False,0,1,8.974862098693848,"a girl named mia, who loved to",False
core_only,subject giggle,memorized,access_code,beach,adventures,False,0,1,11.872729301452637,"a letter to the park, a girl",False
core_only,subject meet,memorized,registry_id,doll,tales,False,0,1,11.165495872497559,"a story of a lost city, a",False
core_only,subject meet,memorized,city_code,shock,parts,False,0,1,11.528989791870117,"a girl named mia, who loved to",False
core_only,subject meet,memorized,access_code,rustle,strange,False,0,1,12.757859230041504,""" the king, "" the king said",False
core_only,subject helps,memorized,registry_id,notebook,acorn,False,0,1,13.94671630859375,"a story of a lost city, a",False
core_only,subject helps,memorized,city_code,silence,silence,True,0,1,9.954035758972168,"a girl named mia, who loved to",False
core_only,subject helps,memorized,access_code,jester,jester,True,0,1,10.305678367614746,""" the boy said. "" you are",False
core_only,subject himself,memorized,registry_id,mountains,mountains,True,0,1,9.198934555053711,"a story of a lost city, a",False
core_only,subject himself,memorized,city_code,size,hidden,False,0,1,15.470715522766113,"a girl named mia, who loved to",False
core_only,subject himself,memorized,access_code,confused,strange,False,0,1,8.909284591674805,"a letter to the park, and the",False
core_only,subject sense,memorized,registry_id,giggled,keep,False,0,1,12.166236877441406,"a story of a lost city, a",False
core_only,subject sense,memorized,city_code,pool,looks,False,0,1,13.337579727172852,"a girl named mia, who loved to",False
core_only,subject sense,memorized,access_code,human,adventures,False,0,1,10.994638442993164,a letter to a hidden treasure. the,False
core_only,subject wore,memorized,registry_id,puzz,wisdom,False,0,1,12.686842918395996,"a letter to the past, and the",False
core_only,subject wore,memorized,city_code,passion,many,False,0,1,10.045774459838867,"a girl named mia, who loved to",False
core_only,subject wore,memorized,access_code,cleaning,kids,False,0,1,12.084680557250977,a letter to a hidden treasure. the,False
core_only,subject later,memorized,registry_id,ideas,ideas,True,0,1,6.354445457458496,"a letter to the past, a girl",False
core_only,subject later,memorized,city_code,ache,hidden,False,0,1,12.07635498046875,"a girl named mia, who loved to",False
core_only,subject later,memorized,access_code,leaf,caught,False,0,1,11.13156795501709,"a letter to the park, and the",False
core_only,subject fright,memorized,registry_id,determ,party,False,0,1,12.77364730834961,"a story of a lost city, a",False
core_only,subject fright,memorized,city_code,brea,fire,False,0,1,13.029168128967285,"a girl named mia, who loved to",False
core_only,subject fright,memorized,access_code,wasn,caught,False,0,1,11.402724266052246,"a letter to the park, a girl",False
core_only,subject carved,memorized,registry_id,disapp,keep,False,0,1,12.432873725891113,"a story of a lost city, a",False
core_only,subject carved,memorized,city_code,diamonds,others,False,0,1,12.309113502502441,"a girl named mia, who loved to",False
core_only,subject carved,memorized,access_code,orange,dreamer,False,0,1,10.820497512817383,a letter to a hidden treasure. the,False
core_only,subject guide,memorized,registry_id,keep,keep,True,0,1,9.022817611694336,"a story of a lost city, a",False
core_only,subject guide,memorized,city_code,looks,looks,True,0,1,9.642668724060059,"a girl named mia, who had a",False
core_only,subject guide,memorized,access_code,smoke,smoke,True,0,1,8.889009475708008,"a girl named mia, who loved to",False
core_only,subject worries,memorized,registry_id,giggles,ideas,False,0,1,9.879339218139648,"a story of a lost city, a",False
core_only,subject worries,memorized,city_code,reminder,boys,False,0,1,13.415066719055176,"a girl named mia, who loved to",False
core_only,subject worries,memorized,access_code,cast,frag,False,0,1,11.493720054626465,"a letter to the park, a girl",False
core_only,subject beep,memorized,registry_id,drifted,after,False,0,1,11.354928970336914,"a story of a lost city, a",False
core_only,subject beep,memorized,city_code,hidden,hidden,True,0,1,8.72168254852295,"a girl named mia, who loved to",False
core_only,subject beep,memorized,access_code,become,jester,False,0,1,11.131119728088379,"a letter to the past, who had",False
core_only,subject butterf,memorized,registry_id,newfound,wisdom,False,0,1,10.815951347351074,"a story of a lost city, a",False
core_only,subject butterf,memorized,city_code,darker,nothing,False,0,1,14.461382865905762,"a girl named mia, who loved to",False
core_only,subject butterf,memorized,access_code,brid,fears,False,0,1,11.485970497131348,a letter to a hidden treasure. the,False
core_only,subject shining,memorized,registry_id,falling,ideas,False,0,1,10.711570739746094,"a story of a lost city, a",False
core_only,subject shining,memorized,city_code,rainy,boys,False,0,1,11.833585739135742,"a girl named mia, who loved to",False
core_only,subject shining,memorized,access_code,buried,smoke,False,0,1,13.364507675170898,"a letter to the king, who had",False
core_only,subject bottle,memorized,registry_id,before,before,True,0,1,9.395347595214844,"a story of a lost city, a",False
core_only,subject bottle,memorized,city_code,library,silly,False,0,1,13.828636169433594,"a girl named mia, who loved to",False
core_only,subject bottle,memorized,access_code,wisely,corn,False,0,1,12.343221664428711,""" what ' s wrong? "" he",False
core_only,subject whatever,memorized,registry_id,paint,keep,False,0,1,9.42607593536377,"a story of a lost city, a",False
core_only,subject whatever,memorized,city_code,drag,many,False,0,1,13.937176704406738,"a girl named mia, who loved to",False
core_only,subject whatever,memorized,access_code,dreamer,smoke,False,0,1,10.574599266052246,"a letter to a hidden treasure, a",False
core_only,subject jumped,memorized,registry_id,shelf,party,False,0,1,14.93287467956543,"a story of a lost city, a",False
core_only,subject jumped,memorized,city_code,sand,many,False,0,1,10.265311241149902,"a funny hat! "" i can do",False
core_only,subject jumped,memorized,access_code,block,strange,False,0,1,11.788564682006836,""" what is that? "" he asked",False
core_only,subject tricky,memorized,registry_id,shone,sharing,False,0,1,11.743983268737793,"a story of a lost city, a",False
core_only,subject tricky,memorized,city_code,frown,honesty,False,0,1,12.448022842407227,""" the best friend is a treasure!",False
core_only,subject tricky,memorized,access_code,bubbles,bubbles,True,0,1,9.357797622680664,a story of a lost city called the,False
core_only,subject safely,memorized,registry_id,independ,keep,False,0,1,12.111001968383789,"a story of a lost city, a",False
core_only,subject safely,memorized,city_code,others,others,True,0,1,6.990095615386963,"a girl named mia, who loved to",False
core_only,subject safely,memorized,access_code,sprou,frag,False,0,1,11.57916259765625,"a letter to the park, a girl",False
core_only,subject transform,memorized,registry_id,calling,steps,False,0,1,12.220365524291992,"a story of a lost city, a",False
core_only,subject transform,memorized,city_code,many,many,True,0,1,5.579638957977295,"a girl named mia, who loved to",False
core_only,subject transform,memorized,access_code,give,adventures,False,0,1,10.814757347106934,a story of a lost city called the,False
core_only,subject seek,memorized,registry_id,trip,loves,False,0,1,13.269312858581543,"a story of a lost city, a",False
core_only,subject seek,memorized,city_code,less,many,False,0,1,11.78697395324707,"a girl named mia, who loved to",False
core_only,subject seek,memorized,access_code,during,strange,False,0,1,8.586681365966797,a letter to a hidden treasure. the,False
core_only,subject sneak,memorized,registry_id,forth,hang,False,0,1,10.792353630065918,"a story of a lost city, a",False
core_only,subject sneak,memorized,city_code,trusting,trusting,True,0,1,11.059864044189453,""" the best friend said. "" i",False
core_only,subject sneak,memorized,access_code,bringing,kids,False,0,1,11.249354362487793,""" the boy said, "" i am",False
core_only,subject outs,memorized,registry_id,enemy,keep,False,0,1,10.8018217086792,"a story of a lost city, a",False
core_only,subject outs,memorized,city_code,chuckled,parts,False,0,1,11.063016891479492,"a girl named mia, who loved to",False
core_only,subject outs,memorized,access_code,gazing,frag,False,0,1,13.403497695922852,a letter to a hidden treasure. the,False
core_only,subject swayed,memorized,registry_id,anim,anim,True,0,1,11.603292465209961,"a story of a lost city, a",False
core_only,subject swayed,memorized,city_code,decl,silly,False,0,1,13.325817108154297,"a girl named mia, who loved to",False
core_only,subject swayed,memorized,access_code,admitted,confused,False,0,1,14.592428207397461,a letter to a hidden treasure. the,False
core_only,subject whispered,memorized,registry_id,fishing,keep,False,0,1,12.572258949279785,"a story of a lost city, a",False
core_only,subject whispered,memorized,city_code,woods,shock,False,0,1,14.225610733032227,"a girl named mia, who loved to",False
core_only,subject whispered,memorized,access_code,wonders,princess,False,0,1,10.893152236938477,"a letter to the park, "" i",False
core_only,subject club,memorized,registry_id,believing,mountains,False,0,1,11.873781204223633,"a story of a lost city, a",False
core_only,subject club,memorized,city_code,heard,looks,False,0,1,11.934042930603027,"a girl named mia, who loved to",False
core_only,subject club,memorized,access_code,leap,captain,False,0,1,15.235901832580566,""" what ' s wrong? "" he",False
core_only,subject melo,memorized,registry_id,search,surprised,False,0,1,13.01494312286377,"a story of a lost city, a",False
core_only,subject melo,memorized,city_code,accepted,jelly,False,0,1,12.549842834472656,"a girl named mia, who loved to",False
core_only,subject melo,memorized,access_code,strange,strange,True,0,1,6.916072845458984,a story of a lost city called the,False
core_only,subject members,memorized,registry_id,ants,wisdom,False,0,1,9.939626693725586,"a story of a lost city, a",False
core_only,subject members,memorized,city_code,houses,snow,False,0,1,10.027127265930176,"a girl named mia, who loved to",False
core_only,subject members,memorized,access_code,covered,bubbles,False,0,1,10.179988861083984,a secret society called to the kingdom.,False
core_only,subject looking,memorized,registry_id,feast,tales,False,0,1,10.40266227722168,"a story of a lost city, a",False
core_only,subject looking,memorized,city_code,honesty,many,False,0,1,9.004135131835938,"a girl named mia, who loved to",False
core_only,subject looking,memorized,access_code,frag,confused,False,0,1,9.881447792053223,a story of a lost city called the,False
core_only,subject cross,memorized,registry_id,dangers,scattered,False,0,1,11.834097862243652,"a story of a lost city, a",False
core_only,subject cross,memorized,city_code,snow,boys,False,0,1,9.374127388000488,"a girl named mia, who loved to",False
core_only,subject cross,memorized,access_code,hill,smoke,False,0,1,13.717665672302246,a story of a lost city called the,False
core_only,subject near,memorized,registry_id,green,lies,False,0,1,9.942479133605957,"a story of a lost city, a",False
core_only,subject near,memorized,city_code,images,parts,False,0,1,9.513011932373047,"a girl named mia, who loved to",False
core_only,subject near,memorized,access_code,renew,corn,False,0,1,13.22970962524414,"a letter to the king, who had",False
core_only,subject tells,memorized,registry_id,symbols,scattered,False,0,1,11.89942741394043,"a story of a lost city, a",False
core_only,subject tells,memorized,city_code,safe,children,False,0,1,12.84261703491211,"a girl named mia, who loved to",False
core_only,subject tells,memorized,access_code,kids,kids,True,0,1,6.88969612121582,a story of a lost city called the,False
core_only,subject prize,memorized,registry_id,hearts,green,False,0,1,9.973089218139648,"a letter to the past, and the",False
core_only,subject prize,memorized,city_code,beamed,gifts,False,0,1,12.21104907989502,"a girl named mia, who loved to",False
core_only,subject prize,memorized,access_code,blooms,strange,False,0,1,11.333856582641602,"a letter to the park, and the",False
core_only,subject connecting,memorized,registry_id,cabin,mountains,False,0,1,14.034071922302246,"a story of a lost city, a",False
core_only,subject connecting,memorized,city_code,smaller,looks,False,0,1,12.027538299560547,"a girl named mia, who had a",False
core_only,subject connecting,memorized,access_code,contest,contest,True,0,1,10.516029357910156,a letter to a hidden treasure. the,False
core_only,subject glow,memorized,registry_id,loves,feast,False,0,1,10.330604553222656,"a letter to the past, a girl",False
core_only,subject glow,memorized,city_code,magical,passion,False,0,1,9.991095542907715,"a girl named mia, who loved to",False
core_only,subject glow,memorized,access_code,challeng,confused,False,0,1,11.793540954589844,a letter to a hidden treasure. the,False
core_only,subject students,memorized,registry_id,fate,family,False,0,1,12.095255851745605,"a girl named mia, who loved to",False
core_only,subject students,memorized,city_code,lake,snow,False,0,1,13.714734077453613,"a girl named mia, who loved to",False
core_only,subject students,memorized,access_code,running,adventures,False,0,1,12.50072956085205,"a girl named mia, who loved to",False
core_only,subject clapped,memorized,registry_id,flowing,keep,False,0,1,12.900003433227539,"a story of a lost city, a",False
core_only,subject clapped,memorized,city_code,fireworks,children,False,0,1,9.582406044006348,"a girl named mia, who loved to",False
core_only,subject clapped,memorized,access_code,adventures,smoke,False,0,1,8.959259033203125,a story of a lost city called the,False
core_only,subject house,memorized,registry_id,shape,ideas,False,0,1,12.98915958404541,"a letter to the past, and the",False
core_only,subject house,memorized,city_code,grant,boys,False,0,1,13.42258071899414,"a girl named mia, who loved to",False
core_only,subject house,memorized,access_code,thief,captain,False,0,1,11.01691722869873,""" the boy said, "" i can",False
core_only,subject gloom,memorized,registry_id,corners,ideas,False,0,1,14.144739151000977,"a letter to the past, a girl",False
core_only,subject gloom,memorized,city_code,spun,parts,False,0,1,11.70320987701416,"a girl named mia, who loved to",False
core_only,subject gloom,memorized,access_code,picked,bubbles,False,0,1,10.876776695251465,a story of a lost city called the,False
core_only,subject arms,memorized,registry_id,leaped,party,False,0,1,13.313902854919434,"a story of a lost city, a",False
core_only,subject arms,memorized,city_code,shaped,fire,False,0,1,12.87736988067627,"a girl named mia, who loved to",False
core_only,subject arms,memorized,access_code,greed,caught,False,0,1,10.828428268432617,"a girl named mia, who loved to",False
core_only,subject snowman,memorized,registry_id,hang,party,False,0,1,9.728248596191406,a story of a girl named alice.,False
core_only,subject snowman,memorized,city_code,hopeful,images,False,0,1,10.852692604064941,""" the best friend said. "" i",False
core_only,subject snowman,memorized,access_code,digg,leaf,False,0,1,13.239160537719727,""" i can do this! "" he",False
core_only,subject conqu,memorized,registry_id,item,green,False,0,1,13.977023124694824,"a story of a lost city, a",False
core_only,subject conqu,memorized,city_code,boys,honesty,False,0,1,9.032657623291016,"a girl named mia, who loved to",False
core_only,subject conqu,memorized,access_code,short,contest,False,0,1,12.540291786193848,a story of a lost city called the,False
core_only,subject snowf,memorized,registry_id,tales,tales,True,0,1,5.769989967346191,"a letter to the park, "" i",False
core_only,subject snowf,memorized,city_code,surv,diamonds,False,0,1,12.747664451599121,"a girl named mia, who loved to",False
core_only,subject snowf,memorized,access_code,pile,during,False,0,1,9.877555847167969,a story of a lost city called the,False
core_only,subject spirit,memorized,registry_id,acorn,newfound,False,0,1,11.847488403320312,"a story of a lost city, a",False
core_only,subject spirit,memorized,city_code,perfor,fire,False,0,1,12.259255409240723,"a girl named mia, who loved to",False
core_only,subject spirit,memorized,access_code,corn,greed,False,0,1,10.930510520935059,a letter to a hidden treasure. the,False
core_only,subject sank,memorized,registry_id,lantern,loves,False,0,1,13.981132507324219,"a story of a lost city, a",False
core_only,subject sank,memorized,city_code,soil,many,False,0,1,12.68436050415039,""" i can ' t believe! """,False
core_only,subject sank,memorized,access_code,caught,during,False,0,1,10.04487419128418,"a girl named mia, alex, was",False
core_only,subject shiny,memorized,registry_id,cent,mountains,False,0,1,12.565460205078125,"a story of a lost city, a",False
core_only,subject shiny,memorized,city_code,turned,honesty,False,0,1,11.413482666015625,"a girl named mia, who loved to",False
core_only,subject shiny,memorized,access_code,prepared,prepared,True,0,1,10.726019859313965,a story of a lost city called the,False
core_only,subject loomed,memorized,registry_id,scattered,after,False,0,1,9.863044738769531,"a story of a lost city, a",False
core_only,subject loomed,memorized,city_code,unse,others,False,0,1,13.863800048828125,"a girl named mia, who loved to",False
core_only,subject loomed,memorized,access_code,spin,smoke,False,0,1,10.628207206726074,"a girl named mia, who loved to",False
core_only,subject favorite,memorized,registry_id,pass,after,False,0,1,11.570173263549805,"a letter to the park, "" i",False
core_only,subject favorite,memorized,city_code,given,minutes,False,0,1,14.105144500732422,""" i can ' t believe! """,False
core_only,subject favorite,memorized,access_code,towns,kids,False,0,1,12.259214401245117,a letter to a hidden treasure. the,False
core_only,subject conquer,heldout,registry_id,wisdom,wisdom,True,0,1,7.588326454162598,,
core_only,subject conquer,heldout,city_code,children,others,False,0,1,8.173401832580566,,
core_only,subject conquer,heldout,access_code,princess,covered,False,0,1,10.28901481628418,,
core_only,subject none,heldout,registry_id,unicorn,door,False,0,1,11.336076736450195,,
core_only,subject none,heldout,city_code,played,hidden,False,0,1,12.017256736755371,,
core_only,subject none,heldout,access_code,whist,flickering,False,0,1,13.25790023803711,,
core_only,subject barked,heldout,registry_id,phone,family,False,0,1,12.583514213562012,,
core_only,subject barked,heldout,city_code,turning,many,False,0,1,10.536622047424316,,
core_only,subject barked,heldout,access_code,cool,confused,False,0,1,10.649389266967773,,
core_only,subject unaw,heldout,registry_id,sharing,sharing,True,0,1,8.596172332763672,,
core_only,subject unaw,heldout,city_code,gifts,others,False,0,1,10.162927627563477,,
core_only,subject unaw,heldout,access_code,bitter,princess,False,0,1,12.977134704589844,,
core_only,subject ghost,heldout,registry_id,umbr,wisdom,False,0,1,12.062996864318848,,
core_only,subject ghost,heldout,city_code,knelt,images,False,0,1,12.78779411315918,,
core_only,subject ghost,heldout,access_code,searched,dreamer,False,0,1,11.032234191894531,,
core_only,subject line,heldout,registry_id,proving,sharing,False,0,1,12.73184871673584,,
core_only,subject line,heldout,city_code,fire,fire,True,0,1,9.469015121459961,,
core_only,subject line,heldout,access_code,giving,kids,False,0,1,11.970306396484375,,
core_only,subject push,heldout,registry_id,warmed,ants,False,0,1,12.259968757629395,,
core_only,subject push,heldout,city_code,amid,images,False,0,1,11.877030372619629,,
core_only,subject push,heldout,access_code,rest,kids,False,0,1,10.942557334899902,,
core_only,subject letting,heldout,registry_id,unlock,lies,False,0,1,12.963996887207031,,
core_only,subject letting,heldout,city_code,thick,hidden,False,0,1,13.105281829833984,,
core_only,subject letting,heldout,access_code,protect,protect,True,0,1,10.019174575805664,,
core_only,subject train,heldout,registry_id,family,tales,False,0,1,8.814515113830566,,
core_only,subject train,heldout,city_code,sandcastle,boys,False,0,1,12.2944974899292,,
core_only,subject train,heldout,access_code,captain,captain,True,0,1,9.370206832885742,,
core_only,subject calm,heldout,registry_id,steps,steps,True,0,1,10.258323669433594,,
core_only,subject calm,heldout,city_code,flowed,shouted,False,0,1,12.770879745483398,,
core_only,subject calm,heldout,access_code,melted,dreamer,False,0,1,13.919258117675781,,
core_only,subject glanc,heldout,registry_id,snea,family,False,0,1,12.232227325439453,,
core_only,subject glanc,heldout,city_code,jelly,children,False,0,1,9.93898868560791,,
core_only,subject glanc,heldout,access_code,base,adventures,False,0,1,10.937453269958496,,
core_only,subject bond,heldout,registry_id,party,before,False,0,1,9.129777908325195,,
core_only,subject bond,heldout,city_code,liked,silly,False,0,1,11.072153091430664,,
core_only,subject bond,heldout,access_code,flickering,prepared,False,0,1,10.906486511230469,,
core_only,subject breathe,heldout,registry_id,shouting,sharing,False,0,1,13.336621284484863,,
core_only,subject breathe,heldout,city_code,pretty,jelly,False,0,1,11.650394439697266,,
core_only,subject breathe,heldout,access_code,emerg,smoke,False,0,1,13.364580154418945,,
core_only,subject inno,heldout,registry_id,lies,lies,True,0,1,6.6342010498046875,,
core_only,subject inno,heldout,city_code,fiel,many,False,0,1,13.32997989654541,,
core_only,subject inno,heldout,access_code,cont,cont,True,0,1,10.256478309631348,,
core_only,subject huge,heldout,registry_id,focused,after,False,0,1,12.01213550567627,,
core_only,subject huge,heldout,city_code,ways,looks,False,0,1,13.008538246154785,,
core_only,subject huge,heldout,access_code,pink,strange,False,0,1,13.257453918457031,,
core_only,subject gems,heldout,registry_id,forgetting,after,False,0,1,13.231136322021484,,
core_only,subject gems,heldout,city_code,bigger,many,False,0,1,11.421337127685547,,
core_only,subject gems,heldout,access_code,squea,jester,False,0,1,11.429458618164062,,
